gene_id	module_no	colors
ENSG00000108176	3	brown
ENSG00000108179	17	grey60
ENSG00000108187	4	yellow
ENSG00000108219	7	black
ENSG00000108239	25	orange
ENSG00000108242	14	cyan
ENSG00000108244	1	turquoise
ENSG00000108256	1	turquoise
ENSG00000108262	16	lightcyan
ENSG00000108298	3	brown
ENSG00000108306	24	darkgrey
ENSG00000108309	3	brown
ENSG00000108312	7	black
ENSG00000108344	17	grey60
ENSG00000108349	1	turquoise
ENSG00000108352	4	yellow
ENSG00000108370	2	blue
ENSG00000108375	1	turquoise
ENSG00000108379	1	turquoise
ENSG00000108381	4	yellow
ENSG00000108384	8	pink
ENSG00000108387	1	turquoise
ENSG00000108389	25	orange
ENSG00000108395	20	royalblue
ENSG00000108405	5	green
ENSG00000108406	8	pink
ENSG00000108423	8	pink
ENSG00000108424	1	turquoise
ENSG00000108433	2	blue
ENSG00000108439	1	turquoise
ENSG00000108443	17	grey60
ENSG00000108465	15	midnightblue
ENSG00000108468	8	pink
ENSG00000108469	1	turquoise
ENSG00000108474	10	purple
ENSG00000108479	8	pink
ENSG00000108506	1	turquoise
ENSG00000108509	7	black
ENSG00000108510	7	black
ENSG00000108511	10	purple
ENSG00000108515	1	turquoise
ENSG00000108518	2	blue
ENSG00000108523	2	blue
ENSG00000108528	2	blue
ENSG00000108551	5	green
ENSG00000108557	1	turquoise
ENSG00000108559	20	royalblue
ENSG00000108561	16	lightcyan
ENSG00000108578	1	turquoise
ENSG00000108582	1	turquoise
ENSG00000108587	1	turquoise
ENSG00000108588	2	blue
ENSG00000108590	3	brown
ENSG00000108591	3	brown
ENSG00000108592	17	grey60
ENSG00000108599	13	salmon
ENSG00000108602	5	green
ENSG00000108604	8	pink
ENSG00000108622	3	brown
ENSG00000108639	3	brown
ENSG00000108641	10	purple
ENSG00000108651	8	pink
ENSG00000108654	7	black
ENSG00000108666	8	pink
ENSG00000108669	4	yellow
ENSG00000108671	17	grey60
ENSG00000108679	2	blue
ENSG00000108684	14	cyan
ENSG00000108691	2	blue
ENSG00000108700	19	lightyellow
ENSG00000108733	8	pink
ENSG00000108771	6	red
ENSG00000108773	1	turquoise
ENSG00000108774	2	blue
ENSG00000108784	10	purple
ENSG00000108786	3	brown
ENSG00000108788	2	blue
ENSG00000108797	1	turquoise
ENSG00000108798	4	yellow
ENSG00000108799	22	darkgreen
ENSG00000108819	1	turquoise
ENSG00000108821	1	turquoise
ENSG00000108823	21	darkred
ENSG00000108825	3	brown
ENSG00000108826	3	brown
ENSG00000108828	1	turquoise
ENSG00000108829	7	black
ENSG00000108840	3	brown
ENSG00000108846	4	yellow
ENSG00000108848	31	paleturquoise
ENSG00000108852	17	grey60
ENSG00000108854	1	turquoise
ENSG00000108861	3	brown
ENSG00000108883	1	turquoise
ENSG00000108924	14	cyan
ENSG00000108932	1	turquoise
ENSG00000108946	17	grey60
ENSG00000108947	8	pink
ENSG00000108950	1	turquoise
ENSG00000108953	3	brown
ENSG00000108960	17	grey60
ENSG00000108961	3	brown
ENSG00000108963	10	purple
ENSG00000108984	5	green
ENSG00000109016	2	blue
ENSG00000109046	1	turquoise
ENSG00000109062	4	yellow
ENSG00000109063	7	black
ENSG00000109065	1	turquoise
ENSG00000109066	17	grey60
ENSG00000109079	11	greenyellow
ENSG00000109083	3	brown
ENSG00000109084	1	turquoise
ENSG00000109089	1	turquoise
ENSG00000109099	14	cyan
ENSG00000109103	3	brown
ENSG00000109107	13	salmon
ENSG00000109111	1	turquoise
ENSG00000109113	11	greenyellow
ENSG00000109118	9	magenta
ENSG00000109133	16	lightcyan
ENSG00000109171	4	yellow
ENSG00000109180	2	blue
ENSG00000109181	2	blue
ENSG00000109182	4	yellow
ENSG00000109184	22	darkgreen
ENSG00000109189	5	green
ENSG00000109220	2	blue
ENSG00000109255	5	green
ENSG00000109265	4	yellow
ENSG00000109270	2	blue
ENSG00000109320	9	magenta
ENSG00000109321	17	grey60
ENSG00000109323	18	lightgreen
ENSG00000109332	2	blue
ENSG00000109339	4	yellow
ENSG00000109381	18	lightgreen
ENSG00000109390	2	blue
ENSG00000109436	7	black
ENSG00000109445	2	blue
ENSG00000109452	7	black
ENSG00000109458	4	yellow
ENSG00000109466	5	green
ENSG00000109472	1	turquoise
ENSG00000109475	3	brown
ENSG00000109501	10	purple
ENSG00000109519	3	brown
ENSG00000109534	1	turquoise
ENSG00000109536	3	brown
ENSG00000109572	4	yellow
ENSG00000109576	1	turquoise
ENSG00000109586	4	yellow
ENSG00000109606	24	darkgrey
ENSG00000109610	16	lightcyan
ENSG00000109618	5	green
ENSG00000109625	1	turquoise
ENSG00000109654	1	turquoise
ENSG00000109667	16	lightcyan
ENSG00000109670	1	turquoise
ENSG00000109674	1	turquoise
ENSG00000109680	8	pink
ENSG00000109684	4	yellow
ENSG00000109685	1	turquoise
ENSG00000109686	2	blue
ENSG00000109689	9	magenta
ENSG00000109736	1	turquoise
ENSG00000109743	22	darkgreen
ENSG00000109756	7	black
ENSG00000109762	1	turquoise
ENSG00000109771	5	green
ENSG00000109775	3	brown
ENSG00000109787	4	yellow
ENSG00000109790	1	turquoise
ENSG00000109794	4	yellow
ENSG00000109805	1	turquoise
ENSG00000109814	4	yellow
ENSG00000109819	4	yellow
ENSG00000109846	11	greenyellow
ENSG00000109854	2	blue
ENSG00000109861	5	green
ENSG00000109881	1	turquoise
ENSG00000109906	7	black
ENSG00000109911	3	brown
ENSG00000109917	11	greenyellow
ENSG00000109919	2	blue
ENSG00000109920	1	turquoise
ENSG00000109929	13	salmon
ENSG00000109943	4	yellow
ENSG00000109944	29	saddlebrown
ENSG00000109971	2	blue
ENSG00000110002	5	green
ENSG00000110011	2	blue
ENSG00000110013	2	blue
ENSG00000110025	2	blue
ENSG00000110031	4	yellow
ENSG00000110042	2	blue
ENSG00000110046	7	black
ENSG00000110047	19	lightyellow
ENSG00000110048	7	black
ENSG00000110057	6	red
ENSG00000110060	8	pink
ENSG00000110063	10	purple
ENSG00000110066	19	lightyellow
ENSG00000110074	8	pink
ENSG00000110075	19	lightyellow
ENSG00000110076	2	blue
ENSG00000110077	2	blue
ENSG00000110079	2	blue
ENSG00000110080	4	yellow
ENSG00000110090	14	cyan
ENSG00000110092	1	turquoise
ENSG00000110104	1	turquoise
ENSG00000110107	1	turquoise
ENSG00000110108	1	turquoise
ENSG00000110169	30	steelblue
ENSG00000110171	4	yellow
ENSG00000110172	1	turquoise
ENSG00000110195	10	purple
ENSG00000110200	3	brown
ENSG00000110218	26	darkorange
ENSG00000110237	1	turquoise
ENSG00000110274	1	turquoise
ENSG00000110315	3	brown
ENSG00000110318	1	turquoise
ENSG00000110321	13	salmon
ENSG00000110324	4	yellow
ENSG00000110328	1	turquoise
ENSG00000110330	2	blue
ENSG00000110344	13	salmon
ENSG00000110367	1	turquoise
ENSG00000110395	1	turquoise
ENSG00000110400	1	turquoise
ENSG00000110422	7	black
ENSG00000110427	7	black
ENSG00000110429	13	salmon
ENSG00000110435	2	blue
ENSG00000110442	3	brown
ENSG00000110446	6	red
ENSG00000110448	12	tan
ENSG00000110455	1	turquoise
ENSG00000110492	4	yellow
ENSG00000110497	7	black
ENSG00000110514	19	lightyellow
ENSG00000110536	3	brown
ENSG00000110583	24	darkgrey
ENSG00000110619	3	brown
ENSG00000110628	4	yellow
ENSG00000110651	1	turquoise
ENSG00000110660	2	blue
ENSG00000110693	1	turquoise
ENSG00000110696	8	pink
ENSG00000110697	14	cyan
ENSG00000110700	3	brown
ENSG00000110711	3	brown
ENSG00000110713	1	turquoise
ENSG00000110717	3	brown
ENSG00000110719	9	magenta
ENSG00000110721	6	red
ENSG00000110723	4	yellow
ENSG00000110756	1	turquoise
ENSG00000110768	3	brown
ENSG00000110777	12	tan
ENSG00000110799	1	turquoise
ENSG00000110801	2	blue
ENSG00000110811	1	turquoise
ENSG00000110841	1	turquoise
ENSG00000110844	1	turquoise
ENSG00000110848	3	brown
ENSG00000110851	2	blue
ENSG00000110852	3	brown
ENSG00000110871	3	brown
ENSG00000110876	5	green
ENSG00000110880	16	lightcyan
ENSG00000110881	1	turquoise
ENSG00000110887	2	blue
ENSG00000110888	1	turquoise
ENSG00000110900	7	black
ENSG00000110906	17	grey60
ENSG00000110911	15	midnightblue
ENSG00000110917	1	turquoise
ENSG00000110921	1	turquoise
ENSG00000110925	11	greenyellow
ENSG00000110931	6	red
ENSG00000110934	4	yellow
ENSG00000110955	2	blue
ENSG00000110958	1	turquoise
ENSG00000110987	1	turquoise
ENSG00000111011	2	blue
ENSG00000111012	1	turquoise
ENSG00000111052	17	grey60
ENSG00000111057	21	darkred
ENSG00000111058	10	purple
ENSG00000111077	1	turquoise
ENSG00000111087	16	lightcyan
ENSG00000111110	1	turquoise
ENSG00000111142	2	blue
ENSG00000111144	21	darkred
ENSG00000111145	1	turquoise
ENSG00000111181	6	red
ENSG00000111186	27	white
ENSG00000111196	8	pink
ENSG00000111199	1	turquoise
ENSG00000111203	5	green
ENSG00000111206	1	turquoise
ENSG00000111215	1	turquoise
ENSG00000111224	1	turquoise
ENSG00000111229	3	brown
ENSG00000111231	8	pink
ENSG00000111237	2	blue
ENSG00000111247	1	turquoise
ENSG00000111252	6	red
ENSG00000111254	12	tan
ENSG00000111261	2	blue
ENSG00000111266	16	lightcyan
ENSG00000111269	2	blue
ENSG00000111271	6	red
ENSG00000111275	14	cyan
ENSG00000111276	1	turquoise
ENSG00000111291	5	green
ENSG00000111300	1	turquoise
ENSG00000111319	4	yellow
ENSG00000111321	7	black
ENSG00000111325	3	brown
ENSG00000111328	10	purple
ENSG00000111331	6	red
ENSG00000111335	6	red
ENSG00000111341	20	royalblue
ENSG00000111344	12	tan
ENSG00000111348	4	yellow
ENSG00000111358	1	turquoise
ENSG00000111361	2	blue
ENSG00000111364	1	turquoise
ENSG00000111371	14	cyan
ENSG00000111404	4	yellow
ENSG00000111412	2	blue
ENSG00000111424	4	yellow
ENSG00000111445	8	pink
ENSG00000111450	1	turquoise
ENSG00000111452	7	black
ENSG00000111481	3	brown
ENSG00000111490	16	lightcyan
ENSG00000111530	1	turquoise
ENSG00000111540	4	yellow
ENSG00000111554	15	midnightblue
ENSG00000111581	1	turquoise
ENSG00000111596	2	blue
ENSG00000111602	1	turquoise
ENSG00000111605	1	turquoise
ENSG00000111615	8	pink
ENSG00000111639	3	brown
ENSG00000111640	2	blue
ENSG00000111641	1	turquoise
ENSG00000111642	1	turquoise
ENSG00000111644	5	green
ENSG00000111647	2	blue
ENSG00000111652	5	green
ENSG00000111653	2	blue
ENSG00000111664	10	purple
ENSG00000111665	1	turquoise
ENSG00000111666	2	blue
ENSG00000111667	1	turquoise
ENSG00000111669	3	brown
ENSG00000111670	4	yellow
ENSG00000111671	3	brown
ENSG00000111674	1	turquoise
ENSG00000111676	1	turquoise
ENSG00000111678	2	blue
ENSG00000111679	4	yellow
ENSG00000111684	4	yellow
ENSG00000111696	9	magenta
ENSG00000111701	21	darkred
ENSG00000111707	6	red
ENSG00000111711	8	pink
ENSG00000111716	8	pink
ENSG00000111725	27	white
ENSG00000111726	2	blue
ENSG00000111727	4	yellow
ENSG00000111728	9	magenta
ENSG00000111729	22	darkgreen
ENSG00000111731	27	white
ENSG00000111737	14	cyan
ENSG00000111752	1	turquoise
ENSG00000111775	2	blue
ENSG00000111785	30	steelblue
ENSG00000111786	11	greenyellow
ENSG00000111788	1	turquoise
ENSG00000111790	2	blue
ENSG00000111796	2	blue
ENSG00000111799	1	turquoise
ENSG00000111801	1	turquoise
ENSG00000111802	2	blue
ENSG00000111816	6	red
ENSG00000111817	17	grey60
ENSG00000111832	3	brown
ENSG00000111843	3	brown
ENSG00000111845	8	pink
ENSG00000111846	4	yellow
ENSG00000111850	3	brown
ENSG00000111859	4	yellow
ENSG00000111860	6	red
ENSG00000111863	4	yellow
ENSG00000111875	3	brown
ENSG00000111877	24	darkgrey
ENSG00000111879	1	turquoise
ENSG00000111880	1	turquoise
ENSG00000111885	6	red
ENSG00000111886	9	magenta
ENSG00000111897	19	lightyellow
ENSG00000111906	3	brown
ENSG00000111907	1	turquoise
ENSG00000111911	1	turquoise
ENSG00000111912	1	turquoise
ENSG00000111913	6	red
ENSG00000111961	1	turquoise
ENSG00000111962	2	blue
ENSG00000112029	1	turquoise
ENSG00000112031	2	blue
ENSG00000112033	2	blue
ENSG00000112039	1	turquoise
ENSG00000112062	8	pink
ENSG00000112078	1	turquoise
ENSG00000112079	14	cyan
ENSG00000112081	8	pink
ENSG00000112110	3	brown
ENSG00000112118	1	turquoise
ENSG00000112130	8	pink
ENSG00000112137	23	darkturquoise
ENSG00000112139	7	black
ENSG00000112144	9	magenta
ENSG00000112146	3	brown
ENSG00000112149	1	turquoise
ENSG00000112159	1	turquoise
ENSG00000112167	8	pink
ENSG00000112175	4	yellow
ENSG00000112182	24	darkgrey
ENSG00000112183	13	salmon
ENSG00000112186	20	royalblue
ENSG00000112195	1	turquoise
ENSG00000112200	1	turquoise
ENSG00000112208	1	turquoise
ENSG00000112210	1	turquoise
ENSG00000112214	9	magenta
ENSG00000112218	1	turquoise
ENSG00000112234	1	turquoise
ENSG00000112237	8	pink
ENSG00000112242	1	turquoise
ENSG00000112245	14	cyan
ENSG00000112249	1	turquoise
ENSG00000112276	1	turquoise
ENSG00000112280	5	green
ENSG00000112282	23	darkturquoise
ENSG00000112290	1	turquoise
ENSG00000112293	1	turquoise
ENSG00000112294	1	turquoise
ENSG00000112297	6	red
ENSG00000112299	5	green
ENSG00000112303	24	darkgrey
ENSG00000112304	13	salmon
ENSG00000112305	2	blue
ENSG00000112306	3	brown
ENSG00000112308	24	darkgrey
ENSG00000112312	3	brown
ENSG00000112320	1	turquoise
ENSG00000112335	2	blue
ENSG00000112339	8	pink
ENSG00000112343	6	red
ENSG00000112357	8	pink
ENSG00000112365	1	turquoise
ENSG00000112367	13	salmon
ENSG00000112378	1	turquoise
ENSG00000112379	1	turquoise
ENSG00000112394	1	turquoise
ENSG00000112406	7	black
ENSG00000112414	14	cyan
ENSG00000112419	7	black
ENSG00000112425	9	magenta
ENSG00000112473	6	red
ENSG00000112486	9	magenta
ENSG00000112494	8	pink
ENSG00000112511	1	turquoise
ENSG00000112514	3	brown
ENSG00000112531	1	turquoise
ENSG00000112541	1	turquoise
ENSG00000112559	1	turquoise
ENSG00000112561	11	greenyellow
ENSG00000112562	1	turquoise
ENSG00000112576	4	yellow
ENSG00000112578	1	turquoise
ENSG00000112584	25	orange
ENSG00000112592	15	midnightblue
ENSG00000112599	28	skyblue
ENSG00000112624	7	black
ENSG00000112640	17	grey60
ENSG00000112651	3	brown
ENSG00000112655	1	turquoise
ENSG00000112658	1	turquoise
ENSG00000112659	1	turquoise
ENSG00000112667	3	brown
ENSG00000112679	10	purple
ENSG00000112685	26	darkorange
ENSG00000112695	3	brown
ENSG00000112697	19	lightyellow
ENSG00000112699	1	turquoise
ENSG00000112701	1	turquoise
ENSG00000112715	1	turquoise
ENSG00000112739	1	turquoise
ENSG00000112742	1	turquoise
ENSG00000112759	1	turquoise
ENSG00000112763	24	darkgrey
ENSG00000112769	1	turquoise
ENSG00000112773	6	red
ENSG00000112782	19	lightyellow
ENSG00000112787	1	turquoise
ENSG00000112796	8	pink
ENSG00000112799	2	blue
ENSG00000112812	2	blue
ENSG00000112818	2	blue
ENSG00000112837	14	cyan
ENSG00000112851	4	yellow
ENSG00000112852	1	turquoise
ENSG00000112855	2	blue
ENSG00000112874	2	blue
ENSG00000112877	1	turquoise
ENSG00000112893	4	yellow
ENSG00000112902	17	grey60
ENSG00000112936	4	yellow
ENSG00000112941	1	turquoise
ENSG00000112964	25	orange
ENSG00000112972	9	magenta
ENSG00000112977	1	turquoise
ENSG00000112981	3	brown
ENSG00000112983	6	red
ENSG00000112984	1	turquoise
ENSG00000112992	13	salmon
ENSG00000112996	1	turquoise
ENSG00000113013	2	blue
ENSG00000113048	2	blue
ENSG00000113068	3	brown
ENSG00000113070	14	cyan
ENSG00000113083	1	turquoise
ENSG00000113088	6	red
ENSG00000113108	18	lightgreen
ENSG00000113119	15	midnightblue
ENSG00000113140	1	turquoise
ENSG00000113141	2	blue
ENSG00000113161	4	yellow
ENSG00000113163	6	red
ENSG00000113194	25	orange
ENSG00000113205	5	green
ENSG00000113231	5	green
ENSG00000113240	2	blue
ENSG00000113248	1	turquoise
ENSG00000113249	13	salmon
ENSG00000113263	12	tan
ENSG00000113269	2	blue
ENSG00000113272	3	brown
ENSG00000113273	12	tan
ENSG00000113282	4	yellow
ENSG00000113296	21	darkred
ENSG00000113300	7	black
ENSG00000113303	4	yellow
ENSG00000113312	3	brown
ENSG00000113318	6	red
ENSG00000113319	1	turquoise
ENSG00000113328	2	blue
ENSG00000113356	1	turquoise
ENSG00000113360	1	turquoise
ENSG00000113361	1	turquoise
ENSG00000113368	1	turquoise
ENSG00000113369	3	brown
ENSG00000113384	1	turquoise
ENSG00000113387	15	midnightblue
ENSG00000113389	1	turquoise
ENSG00000113391	2	blue
ENSG00000113407	26	darkorange
ENSG00000113441	1	turquoise
ENSG00000113448	4	yellow
ENSG00000113456	1	turquoise
ENSG00000113460	1	turquoise
ENSG00000113494	12	tan
ENSG00000113504	1	turquoise
ENSG00000113522	1	turquoise
ENSG00000113532	6	red
ENSG00000113552	11	greenyellow
ENSG00000113555	1	turquoise
ENSG00000113558	3	brown
ENSG00000113569	1	turquoise
ENSG00000113575	2	blue
ENSG00000113578	1	turquoise
ENSG00000113580	2	blue
ENSG00000113583	2	blue
ENSG00000113593	2	blue
ENSG00000113594	4	yellow
ENSG00000113595	13	salmon
ENSG00000113597	2	blue
ENSG00000113615	6	red
ENSG00000113621	2	blue
ENSG00000113638	8	pink
ENSG00000113643	3	brown
ENSG00000113645	7	black
ENSG00000113648	16	lightcyan
ENSG00000113649	1	turquoise
ENSG00000113657	1	turquoise
ENSG00000113658	1	turquoise
ENSG00000113712	4	yellow
ENSG00000113716	1	turquoise
ENSG00000113719	2	blue
ENSG00000113721	1	turquoise
ENSG00000113722	2	blue
ENSG00000113732	3	brown
ENSG00000113734	2	blue
ENSG00000113739	1	turquoise
ENSG00000113742	6	red
ENSG00000113749	1	turquoise
ENSG00000113758	1	turquoise
ENSG00000113761	15	midnightblue
ENSG00000113790	4	yellow
ENSG00000113805	4	yellow
ENSG00000113810	1	turquoise
ENSG00000113811	2	blue
ENSG00000113812	13	salmon
ENSG00000113838	1	turquoise
ENSG00000113845	3	brown
ENSG00000113851	3	brown
ENSG00000113889	2	blue
ENSG00000113916	1	turquoise
ENSG00000113924	2	blue
ENSG00000113946	1	turquoise
ENSG00000113966	8	pink
ENSG00000113971	1	turquoise
ENSG00000114013	2	blue
ENSG00000114019	1	turquoise
ENSG00000114021	8	pink
ENSG00000114023	2	blue
ENSG00000114026	2	blue
ENSG00000114030	1	turquoise
ENSG00000114054	4	yellow
ENSG00000114062	7	black
ENSG00000114098	2	blue
ENSG00000114107	2	blue
ENSG00000114113	2	blue
ENSG00000114115	3	brown
ENSG00000114120	1	turquoise
ENSG00000114125	2	blue
ENSG00000114126	1	turquoise
ENSG00000114127	6	red
ENSG00000114166	4	yellow
ENSG00000114200	4	yellow
ENSG00000114209	2	blue
ENSG00000114248	2	blue
ENSG00000114251	1	turquoise
ENSG00000114268	1	turquoise
ENSG00000114270	1	turquoise
ENSG00000114302	7	black
ENSG00000114315	1	turquoise
ENSG00000114316	3	brown
ENSG00000114331	6	red
ENSG00000114346	1	turquoise
ENSG00000114353	1	turquoise
ENSG00000114354	2	blue
ENSG00000114374	24	darkgrey
ENSG00000114378	27	white
ENSG00000114383	2	blue
ENSG00000114388	3	brown
ENSG00000114391	3	brown
ENSG00000114395	2	blue
ENSG00000114405	8	pink
ENSG00000114416	3	brown
ENSG00000114423	12	tan
ENSG00000114439	1	turquoise
ENSG00000114446	13	salmon
ENSG00000114450	7	black
ENSG00000114455	2	blue
ENSG00000114473	18	lightgreen
ENSG00000114480	2	blue
ENSG00000114491	8	pink
ENSG00000114503	8	pink
ENSG00000114520	2	blue
ENSG00000114529	4	yellow
ENSG00000114541	4	yellow
ENSG00000114544	8	pink
ENSG00000114554	1	turquoise
ENSG00000114573	6	red
ENSG00000114626	3	brown
ENSG00000114631	1	turquoise
ENSG00000114648	18	lightgreen
ENSG00000114650	7	black
ENSG00000114654	27	white
ENSG00000114656	1	turquoise
ENSG00000114670	3	brown
ENSG00000114686	3	brown
ENSG00000114698	2	blue
ENSG00000114735	18	lightgreen
ENSG00000114737	9	magenta
ENSG00000114738	3	brown
ENSG00000114739	10	purple
ENSG00000114742	3	brown
ENSG00000114744	8	pink
ENSG00000114745	4	yellow
ENSG00000114767	1	turquoise
ENSG00000114770	6	red
ENSG00000114779	2	blue
ENSG00000114784	3	brown
ENSG00000114786	1	turquoise
ENSG00000114790	12	tan
ENSG00000114796	1	turquoise
ENSG00000114805	1	turquoise
ENSG00000114812	4	yellow
ENSG00000114841	9	magenta
ENSG00000114850	3	brown
ENSG00000114853	1	turquoise
ENSG00000114857	1	turquoise
ENSG00000114859	2	blue
ENSG00000114861	12	tan
ENSG00000114867	1	turquoise
ENSG00000114902	2	blue
ENSG00000114904	1	turquoise
ENSG00000114933	1	turquoise
ENSG00000114942	3	brown
ENSG00000114948	6	red
ENSG00000114956	3	brown
ENSG00000114978	19	lightyellow
ENSG00000114982	1	turquoise
ENSG00000114988	3	brown
ENSG00000114993	1	turquoise
ENSG00000114999	1	turquoise
ENSG00000115008	1	turquoise
ENSG00000115009	1	turquoise
ENSG00000115020	1	turquoise
ENSG00000115041	5	green
ENSG00000115042	3	brown
ENSG00000115053	1	turquoise
ENSG00000115073	10	purple
ENSG00000115084	18	lightgreen
ENSG00000115085	9	magenta
ENSG00000115091	2	blue
ENSG00000115107	7	black
ENSG00000115109	17	grey60
ENSG00000115112	25	orange
ENSG00000115128	3	brown
ENSG00000115129	2	blue
ENSG00000115137	9	magenta
ENSG00000115138	2	blue
ENSG00000115145	4	yellow
ENSG00000115159	4	yellow
ENSG00000115163	1	turquoise
ENSG00000115165	4	yellow
ENSG00000115170	1	turquoise
ENSG00000115183	9	magenta
ENSG00000115204	15	midnightblue
ENSG00000115207	15	midnightblue
ENSG00000115211	3	brown
ENSG00000115216	3	brown
ENSG00000115221	4	yellow
ENSG00000115226	1	turquoise
ENSG00000115232	4	yellow
ENSG00000115233	8	pink
ENSG00000115234	2	blue
ENSG00000115239	8	pink
ENSG00000115241	17	grey60
ENSG00000115252	13	salmon
ENSG00000115255	10	purple
ENSG00000115257	1	turquoise
ENSG00000115263	4	yellow
ENSG00000115267	6	red
ENSG00000115268	3	brown
ENSG00000115271	3	brown
ENSG00000115274	8	pink
ENSG00000115275	1	turquoise
ENSG00000115282	2	blue
ENSG00000115286	2	blue
ENSG00000115289	3	brown
ENSG00000115290	12	tan
ENSG00000115295	4	yellow
ENSG00000115306	7	black
